key,population_key,country_key,date_key,education_key,health_key,quality_of_life_key,event_key,avg_births,avg_deaths,HDI
420,49,3,20,49,49,49,702,27466953.0,9274141.0,0.546
421,49,3,20,49,49,49,709,27466953.0,9274141.0,0.546
422,49,3,20,49,49,49,713,27466953.0,9274141.0,0.546
423,49,3,20,49,49,49,717,27466953.0,9274141.0,0.546
424,49,3,20,49,49,49,2246,27466953.0,9274141.0,0.546
425,65,4,20,65,65,65,1115,17144153.000000004,9068628.0,0.653
426,65,4,20,65,65,65,1219,17144153.000000004,9068628.0,0.653
427,65,4,20,65,65,65,1225,17144153.000000004,9068628.0,0.653
428,65,4,20,65,65,65,1231,17144153.000000004,9068628.0,0.653
429,65,4,20,65,65,65,1232,17144153.000000004,9068628.0,0.653
430,65,4,20,65,65,65,1240,17144153.000000004,9068628.0,0.653
431,65,4,20,65,65,65,1251,17144153.000000004,9068628.0,0.653
432,65,4,20,65,65,65,1252,17144153.000000004,9068628.0,0.653
433,65,4,20,65,65,65,1274,17144153.000000004,9068628.0,0.653
434,97,6,20,95,97,97,1951,3287685.0,856718.9999999999,0.521
435,17,1,21,17,17,17,82,4151205.0,2452720.0,0.903
436,17,1,21,17,17,17,87,4151205.0,2452720.0,0.903
437,33,2,21,33,33,33,468,2299717.0,524807.0,0.745
438,33,2,21,33,33,33,469,2299717.0,524807.0,0.745
439,33,2,21,33,33,33,473,2299717.0,524807.0,0.745
440,49,3,21,49,49,49,686,27466953.0,9274141.0,0.546
441,49,3,21,49,49,49,688,27466953.0,9274141.0,0.546
442,49,3,21,49,49,49,690,27466953.0,9274141.0,0.546
443,49,3,21,49,49,49,699,27466953.0,9274141.0,0.546
444,49,3,21,49,49,49,700,27466953.0,9274141.0,0.546
445,49,3,21,49,49,49,702,27466953.0,9274141.0,0.546
446,49,3,21,49,49,49,715,27466953.0,9274141.0,0.546
447,49,3,21,49,49,49,2247,27466953.0,9274141.0,0.546
448,65,4,21,65,65,65,1115,17144153.000000004,9068628.0,0.653
449,65,4,21,65,65,65,1231,17144153.000000004,9068628.0,0.653
450,97,6,21,95,97,97,1947,3287685.0,856718.9999999999,0.521
451,97,6,21,95,97,97,1951,3287685.0,856718.9999999999,0.521
452,113,7,21,111,113,113,2085,3148993.0,1132072.0,0.702
453,17,1,22,17,17,17,76,4151205.0,2452720.0,0.903
454,17,1,22,17,17,17,86,4151205.0,2452720.0,0.903
455,17,1,22,17,17,17,95,4151205.0,2452720.0,0.903
456,17,1,22,17,17,17,99,4151205.0,2452720.0,0.903
457,33,2,22,33,33,33,470,2299717.0,524807.0,0.745
458,33,2,22,33,33,33,475,2299717.0,524807.0,0.745
459,49,3,22,49,49,49,690,27466953.0,9274141.0,0.546
460,49,3,22,49,49,49,692,27466953.0,9274141.0,0.546
461,49,3,22,49,49,49,701,27466953.0,9274141.0,0.546
462,49,3,22,49,49,49,710,27466953.0,9274141.0,0.546
463,65,4,22,65,65,65,1115,17144153.000000004,9068628.0,0.653
464,65,4,22,65,65,65,1223,17144153.000000004,9068628.0,0.653
465,65,4,22,65,65,65,1236,17144153.000000004,9068628.0,0.653
466,65,4,22,65,65,65,1253,17144153.000000004,9068628.0,0.653
467,65,4,22,65,65,65,1275,17144153.000000004,9068628.0,0.653
468,65,4,22,65,65,65,1276,17144153.000000004,9068628.0,0.653
469,65,4,22,65,65,65,1277,17144153.000000004,9068628.0,0.653
470,65,4,22,65,65,65,1278,17144153.000000004,9068628.0,0.653
471,65,4,22,65,65,65,1288,17144153.000000004,9068628.0,0.653
472,65,4,22,65,65,65,1292,17144153.000000004,9068628.0,0.653
473,81,5,22,81,81,81,2499,1178972.0,283164.0,0.443
474,97,6,22,95,97,97,1947,3287685.0,856718.9999999999,0.521
475,97,6,22,95,97,97,1957,3287685.0,856718.9999999999,0.521
476,17,1,23,17,17,17,83,4151205.0,2452720.0,0.903
477,17,1,23,17,17,17,85,4151205.0,2452720.0,0.903
478,17,1,23,17,17,17,96,4151205.0,2452720.0,0.903
479,17,1,23,17,17,17,104,4151205.0,2452720.0,0.903
480,49,3,23,49,49,49,701,27466953.0,9274141.0,0.546
481,49,3,23,49,49,49,711,27466953.0,9274141.0,0.546
482,49,3,23,49,49,49,2248,27466953.0,9274141.0,0.546
483,49,3,23,49,49,49,2249,27466953.0,9274141.0,0.546
484,49,3,23,49,49,49,2250,27466953.0,9274141.0,0.546
485,65,4,23,65,65,65,1115,17144153.000000004,9068628.0,0.653
486,65,4,23,65,65,65,1237,17144153.000000004,9068628.0,0.653
487,65,4,23,65,65,65,1279,17144153.000000004,9068628.0,0.653
488,65,4,23,65,65,65,1280,17144153.000000004,9068628.0,0.653
489,65,4,23,65,65,65,1281,17144153.000000004,9068628.0,0.653
490,65,4,23,65,65,65,1282,17144153.000000004,9068628.0,0.653
491,65,4,23,65,65,65,1283,17144153.000000004,9068628.0,0.653
492,65,4,23,65,65,65,1285,17144153.000000004,9068628.0,0.653
493,81,5,23,81,81,81,2500,1178972.0,283164.0,0.443
494,66,4,24,66,66,66,1115,17229510.0,9178059.000000002,0.667
495,18,1,25,18,18,18,107,4152330.0,2454780.0,0.906
496,18,1,25,18,18,18,110,4152330.0,2454780.0,0.906
497,34,2,25,34,34,34,478,2292791.0,542362.0,0.746
498,50,3,25,50,50,50,722,27199286.0,9270693.000000002,0.555
499,50,3,25,50,50,50,723,27199286.0,9270693.000000002,0.555
500,66,4,25,66,66,66,1115,17229510.0,9178059.000000002,0.667
501,66,4,25,66,66,66,1293,17229510.0,9178059.000000002,0.667
502,66,4,25,66,66,66,1294,17229510.0,9178059.000000002,0.667
503,66,4,25,66,66,66,1295,17229510.0,9178059.000000002,0.667
504,66,4,25,66,66,66,1339,17229510.0,9178059.000000002,0.667
505,82,5,25,82,82,82,2501,1192118.0,282711.0,0.45
506,98,6,25,96,98,98,1961,3241136.0,853135.0,0.528
507,114,7,25,112,114,114,2087,3098977.0000000005,1142819.0,0.706
508,114,7,25,112,114,114,2088,3098977.0000000005,1142819.0,0.706
509,2,0,26,2,2,2,10,362924.00000000006,236332.0,0.896
510,18,1,26,18,18,18,108,4152330.0,2454780.0,0.906
511,18,1,26,18,18,18,109,4152330.0,2454780.0,0.906
512,18,1,26,18,18,18,119,4152330.0,2454780.0,0.906
513,50,3,26,50,50,50,721,27199286.0,9270693.000000002,0.555
514,50,3,26,50,50,50,741,27199286.0,9270693.000000002,0.555
515,50,3,26,50,50,50,759,27199286.0,9270693.000000002,0.555
516,50,3,26,50,50,50,760,27199286.0,9270693.000000002,0.555
517,66,4,26,66,66,66,1115,17229510.0,9178059.000000002,0.667
518,66,4,26,66,66,66,1296,17229510.0,9178059.000000002,0.667
519,66,4,26,66,66,66,1343,17229510.0,9178059.000000002,0.667
520,18,1,27,18,18,18,124,4152330.0,2454780.0,0.906
521,18,1,27,18,18,18,131,4152330.0,2454780.0,0.906
522,50,3,27,50,50,50,724,27199286.0,9270693.000000002,0.555
523,50,3,27,50,50,50,742,27199286.0,9270693.000000002,0.555
524,66,4,27,66,66,66,1115,17229510.0,9178059.000000002,0.667
525,66,4,27,66,66,66,1319,17229510.0,9178059.000000002,0.667
526,66,4,27,66,66,66,1323,17229510.0,9178059.000000002,0.667
527,66,4,27,66,66,66,1324,17229510.0,9178059.000000002,0.667
528,66,4,27,66,66,66,1325,17229510.0,9178059.000000002,0.667
529,18,1,28,18,18,18,114,4152330.0,2454780.0,0.906
530,18,1,28,18,18,18,120,4152330.0,2454780.0,0.906
531,50,3,28,50,50,50,768,27199286.0,9270693.000000002,0.555
532,50,3,28,50,50,50,2251,27199286.0,9270693.000000002,0.555
533,66,4,28,66,66,66,1115,17229510.0,9178059.000000002,0.667
534,66,4,28,66,66,66,1305,17229510.0,9178059.000000002,0.667
535,66,4,28,66,66,66,1322,17229510.0,9178059.000000002,0.667
536,66,4,28,66,66,66,1326,17229510.0,9178059.000000002,0.667
537,66,4,28,66,66,66,1327,17229510.0,9178059.000000002,0.667
538,66,4,28,66,66,66,1328,17229510.0,9178059.000000002,0.667
539,66,4,28,66,66,66,1340,17229510.0,9178059.000000002,0.667
540,66,4,28,66,66,66,1344,17229510.0,9178059.000000002,0.667
541,18,1,29,18,18,18,113,4152330.0,2454780.0,0.906
542,18,1,29,18,18,18,116,4152330.0,2454780.0,0.906
543,18,1,29,18,18,18,125,4152330.0,2454780.0,0.906
544,50,3,29,50,50,50,743,27199286.0,9270693.000000002,0.555
545,50,3,29,50,50,50,744,27199286.0,9270693.000000002,0.555
546,50,3,29,50,50,50,765,27199286.0,9270693.000000002,0.555
547,66,4,29,66,66,66,1115,17229510.0,9178059.000000002,0.667
548,66,4,29,66,66,66,1299,17229510.0,9178059.000000002,0.667
549,66,4,29,66,66,66,1316,17229510.0,9178059.000000002,0.667
550,66,4,29,66,66,66,1317,17229510.0,9178059.000000002,0.667
551,66,4,29,66,66,66,1320,17229510.0,9178059.000000002,0.667
552,66,4,29,66,66,66,1329,17229510.0,9178059.000000002,0.667
553,66,4,29,66,66,66,1330,17229510.0,9178059.000000002,0.667
554,66,4,29,66,66,66,1351,17229510.0,9178059.000000002,0.667
555,98,6,29,96,98,98,1965,3241136.0,853135.0,0.528
556,2,0,30,2,2,2,11,362924.00000000006,236332.0,0.896
557,18,1,30,18,18,18,115,4152330.0,2454780.0,0.906
558,18,1,30,18,18,18,117,4152330.0,2454780.0,0.906
559,18,1,30,18,18,18,126,4152330.0,2454780.0,0.906
560,18,1,30,18,18,18,127,4152330.0,2454780.0,0.906
561,50,3,30,50,50,50,725,27199286.0,9270693.000000002,0.555
562,50,3,30,50,50,50,728,27199286.0,9270693.000000002,0.555
563,50,3,30,50,50,50,731,27199286.0,9270693.000000002,0.555
564,66,4,30,66,66,66,1115,17229510.0,9178059.000000002,0.667
565,66,4,30,66,66,66,1311,17229510.0,9178059.000000002,0.667
566,66,4,30,66,66,66,1312,17229510.0,9178059.000000002,0.667
567,66,4,30,66,66,66,1313,17229510.0,9178059.000000002,0.667
568,98,6,30,96,98,98,1962,3241136.0,853135.0,0.528
569,18,1,31,18,18,18,115,4152330.0,2454780.0,0.906
570,18,1,31,18,18,18,127,4152330.0,2454780.0,0.906
571,34,2,31,34,34,34,486,2292791.0,542362.0,0.746
572,50,3,31,50,50,50,725,27199286.0,9270693.000000002,0.555
573,50,3,31,50,50,50,729,27199286.0,9270693.000000002,0.555
574,50,3,31,50,50,50,730,27199286.0,9270693.000000002,0.555
575,50,3,31,50,50,50,731,27199286.0,9270693.000000002,0.555
576,50,3,31,50,50,50,732,27199286.0,9270693.000000002,0.555
577,50,3,31,50,50,50,733,27199286.0,9270693.000000002,0.555
578,50,3,31,50,50,50,738,27199286.0,9270693.000000002,0.555
579,50,3,31,50,50,50,739,27199286.0,9270693.000000002,0.555
580,50,3,31,50,50,50,763,27199286.0,9270693.000000002,0.555
581,50,3,31,50,50,50,2252,27199286.0,9270693.000000002,0.555
582,66,4,31,66,66,66,1297,17229510.0,9178059.000000002,0.667
583,66,4,31,66,66,66,1300,17229510.0,9178059.000000002,0.667
584,66,4,31,66,66,66,1301,17229510.0,9178059.000000002,0.667
585,66,4,31,66,66,66,1302,17229510.0,9178059.000000002,0.667
586,66,4,31,66,66,66,1306,17229510.0,9178059.000000002,0.667
587,66,4,31,66,66,66,1312,17229510.0,9178059.000000002,0.667
588,66,4,31,66,66,66,1331,17229510.0,9178059.000000002,0.667
589,66,4,31,66,66,66,1332,17229510.0,9178059.000000002,0.667
590,66,4,31,66,66,66,1345,17229510.0,9178059.000000002,0.667
591,98,6,31,96,98,98,1963,3241136.0,853135.0,0.528
592,98,6,31,96,98,98,1966,3241136.0,853135.0,0.528
593,98,6,31,96,98,98,1967,3241136.0,853135.0,0.528
594,114,7,31,112,114,114,2091,3098977.0000000005,1142819.0,0.706
595,18,1,32,18,18,18,111,4152330.0,2454780.0,0.906
596,18,1,32,18,18,18,121,4152330.0,2454780.0,0.906
597,18,1,32,18,18,18,130,4152330.0,2454780.0,0.906
598,34,2,32,34,34,34,482,2292791.0,542362.0,0.746
599,50,3,32,50,50,50,726,27199286.0,9270693.000000002,0.555
600,50,3,32,50,50,50,732,27199286.0,9270693.000000002,0.555
601,50,3,32,50,50,50,733,27199286.0,9270693.000000002,0.555
602,50,3,32,50,50,50,734,27199286.0,9270693.000000002,0.555
603,50,3,32,50,50,50,737,27199286.0,9270693.000000002,0.555
604,50,3,32,50,50,50,738,27199286.0,9270693.000000002,0.555
605,50,3,32,50,50,50,761,27199286.0,9270693.000000002,0.555
606,50,3,32,50,50,50,767,27199286.0,9270693.000000002,0.555
607,50,3,32,50,50,50,2253,27199286.0,9270693.000000002,0.555
608,66,4,32,66,66,66,1300,17229510.0,9178059.000000002,0.667
609,66,4,32,66,66,66,1301,17229510.0,9178059.000000002,0.667
610,66,4,32,66,66,66,1302,17229510.0,9178059.000000002,0.667
611,66,4,32,66,66,66,1303,17229510.0,9178059.000000002,0.667
612,66,4,32,66,66,66,1304,17229510.0,9178059.000000002,0.667
613,66,4,32,66,66,66,1307,17229510.0,9178059.000000002,0.667
614,66,4,32,66,66,66,1310,17229510.0,9178059.000000002,0.667
615,66,4,32,66,66,66,1314,17229510.0,9178059.000000002,0.667
616,66,4,32,66,66,66,1315,17229510.0,9178059.000000002,0.667
617,66,4,32,66,66,66,1333,17229510.0,9178059.000000002,0.667
618,66,4,32,66,66,66,1346,17229510.0,9178059.000000002,0.667
619,66,4,32,66,66,66,1348,17229510.0,9178059.000000002,0.667
620,82,5,32,82,82,82,2502,1192118.0,282711.0,0.45
621,98,6,32,96,98,98,1963,3241136.0,853135.0,0.528
622,98,6,32,96,98,98,1966,3241136.0,853135.0,0.528
623,98,6,32,96,98,98,1967,3241136.0,853135.0,0.528
624,130,8,32,128,130,130,2596,752700.0,192999.00000000003,0.306
625,34,2,33,34,34,34,480,2292791.0,542362.0,0.746
626,34,2,33,34,34,34,483,2292791.0,542362.0,0.746
627,34,2,33,34,34,34,484,2292791.0,542362.0,0.746
628,34,2,33,34,34,34,485,2292791.0,542362.0,0.746
629,34,2,33,34,34,34,487,2292791.0,542362.0,0.746
630,34,2,33,34,34,34,488,2292791.0,542362.0,0.746
631,50,3,33,50,50,50,727,27199286.0,9270693.000000002,0.555
632,50,3,33,50,50,50,733,27199286.0,9270693.000000002,0.555
633,50,3,33,50,50,50,735,27199286.0,9270693.000000002,0.555
634,50,3,33,50,50,50,738,27199286.0,9270693.000000002,0.555
635,50,3,33,50,50,50,745,27199286.0,9270693.000000002,0.555
636,50,3,33,50,50,50,764,27199286.0,9270693.000000002,0.555
637,50,3,33,50,50,50,2254,27199286.0,9270693.000000002,0.555
638,66,4,33,66,66,66,1298,17229510.0,9178059.000000002,0.667
639,66,4,33,66,66,66,1303,17229510.0,9178059.000000002,0.667
640,66,4,33,66,66,66,1315,17229510.0,9178059.000000002,0.667
641,66,4,33,66,66,66,1341,17229510.0,9178059.000000002,0.667
642,98,6,33,96,98,98,1966,3241136.0,853135.0,0.528
643,98,6,33,96,98,98,1967,3241136.0,853135.0,0.528
644,114,7,33,112,114,114,2092,3098977.0000000005,1142819.0,0.706
645,18,1,34,18,18,18,118,4152330.0,2454780.0,0.906
646,18,1,34,18,18,18,129,4152330.0,2454780.0,0.906
647,34,2,34,34,34,34,479,2292791.0,542362.0,0.746
648,34,2,34,34,34,34,480,2292791.0,542362.0,0.746
649,34,2,34,34,34,34,489,2292791.0,542362.0,0.746
650,34,2,34,34,34,34,490,2292791.0,542362.0,0.746
651,50,3,34,50,50,50,727,27199286.0,9270693.000000002,0.555
652,50,3,34,50,50,50,735,27199286.0,9270693.000000002,0.555
653,50,3,34,50,50,50,736,27199286.0,9270693.000000002,0.555
654,50,3,34,50,50,50,738,27199286.0,9270693.000000002,0.555
655,50,3,34,50,50,50,766,27199286.0,9270693.000000002,0.555
656,50,3,34,50,50,50,2255,27199286.0,9270693.000000002,0.555
657,66,4,34,66,66,66,1308,17229510.0,9178059.000000002,0.667
658,66,4,34,66,66,66,1318,17229510.0,9178059.000000002,0.667
659,66,4,34,66,66,66,1334,17229510.0,9178059.000000002,0.667
660,66,4,34,66,66,66,1342,17229510.0,9178059.000000002,0.667
661,66,4,34,66,66,66,1347,17229510.0,9178059.000000002,0.667
662,66,4,34,66,66,66,1349,17229510.0,9178059.000000002,0.667
663,98,6,34,96,98,98,1966,3241136.0,853135.0,0.528
664,98,6,34,96,98,98,1967,3241136.0,853135.0,0.528
665,114,7,34,112,114,114,2089,3098977.0000000005,1142819.0,0.706
666,18,1,35,18,18,18,128,4152330.0,2454780.0,0.906
667,34,2,35,34,34,34,479,2292791.0,542362.0,0.746
668,34,2,35,34,34,34,481,2292791.0,542362.0,0.746
669,50,3,35,50,50,50,736,27199286.0,9270693.000000002,0.555
670,50,3,35,50,50,50,740,27199286.0,9270693.000000002,0.555
671,50,3,35,50,50,50,762,27199286.0,9270693.000000002,0.555
672,66,4,35,66,66,66,1309,17229510.0,9178059.000000002,0.667
673,66,4,35,66,66,66,1335,17229510.0,9178059.000000002,0.667
674,66,4,35,66,66,66,1336,17229510.0,9178059.000000002,0.667
675,66,4,35,66,66,66,1350,17229510.0,9178059.000000002,0.667
676,98,6,35,96,98,98,1964,3241136.0,853135.0,0.528
677,98,6,35,96,98,98,1968,3241136.0,853135.0,0.528
678,19,1,37,19,19,19,132,4138737.0,2460957.0000000005,0.911
679,19,1,37,19,19,19,142,4138737.0,2460957.0000000005,0.911
680,19,1,37,19,19,19,149,4138737.0,2460957.0000000005,0.911
681,51,3,37,51,51,51,2257,26857933.0,9260293.0,0.563
682,67,4,37,67,67,67,1360,17330921.000000004,9285959.0,0.678
683,67,4,37,67,67,67,1382,17330921.000000004,9285959.0,0.678
684,67,4,37,67,67,67,1388,17330921.000000004,9285959.0,0.678
685,67,4,37,67,67,67,1389,17330921.000000004,9285959.0,0.678
686,67,4,37,67,67,67,1390,17330921.000000004,9285959.0,0.678
687,67,4,37,67,67,67,1392,17330921.000000004,9285959.0,0.678
688,115,7,37,113,115,115,2093,3057302.0,1154756.0,0.717
689,19,1,38,19,19,19,135,4138737.0,2460957.0000000005,0.911
690,19,1,38,19,19,19,147,4138737.0,2460957.0000000005,0.911
691,19,1,38,19,19,19,347,4138737.0,2460957.0000000005,0.911
692,51,3,38,51,51,51,755,26857933.0,9260293.0,0.563
693,51,3,38,51,51,51,774,26857933.0,9260293.0,0.563
694,67,4,38,67,67,67,1360,17330921.000000004,9285959.0,0.678
695,67,4,38,67,67,67,1364,17330921.000000004,9285959.0,0.678
696,67,4,38,67,67,67,1383,17330921.000000004,9285959.0,0.678
697,67,4,38,67,67,67,1393,17330921.000000004,9285959.0,0.678
698,99,6,38,97,99,99,1974,3196959.0000000005,850210.0,0.531
699,99,6,38,97,99,99,1975,3196959.0000000005,850210.0,0.531
700,115,7,38,113,115,115,2094,3057302.0,1154756.0,0.717
701,115,7,38,113,115,115,2100,3057302.0,1154756.0,0.717
702,19,1,39,19,19,19,136,4138737.0,2460957.0000000005,0.911
703,19,1,39,19,19,19,138,4138737.0,2460957.0000000005,0.911
704,51,3,39,51,51,51,777,26857933.0,9260293.0,0.563
705,51,3,39,51,51,51,780,26857933.0,9260293.0,0.563
706,51,3,39,51,51,51,2258,26857933.0,9260293.0,0.563
707,51,3,39,51,51,51,2259,26857933.0,9260293.0,0.563
708,67,4,39,67,67,67,1376,17330921.000000004,9285959.0,0.678
709,67,4,39,67,67,67,1394,17330921.000000004,9285959.0,0.678
710,67,4,39,67,67,67,1406,17330921.000000004,9285959.0,0.678
711,67,4,39,67,67,67,1407,17330921.000000004,9285959.0,0.678
712,67,4,39,67,67,67,2473,17330921.000000004,9285959.0,0.678
713,99,6,39,97,99,99,1973,3196959.0000000005,850210.0,0.531
714,115,7,39,113,115,115,2095,3057302.0,1154756.0,0.717
715,3,0,40,3,3,3,13,369616.0,239188.0,0.898
716,3,0,40,3,3,3,14,369616.0,239188.0,0.898
717,19,1,40,19,19,19,138,4138737.0,2460957.0000000005,0.911
718,19,1,40,19,19,19,143,4138737.0,2460957.0000000005,0.911
719,19,1,40,19,19,19,144,4138737.0,2460957.0000000005,0.911
720,19,1,40,19,19,19,157,4138737.0,2460957.0000000005,0.911
721,35,2,40,35,35,35,494,2288657.0,561084.0000000001,0.748
722,51,3,40,51,51,51,756,26857933.0,9260293.0,0.563
723,67,4,40,67,67,67,1353,17330921.000000004,9285959.0,0.678
724,67,4,40,67,67,67,1359,17330921.000000004,9285959.0,0.678
725,67,4,40,67,67,67,1391,17330921.000000004,9285959.0,0.678
726,115,7,40,113,115,115,2095,3057302.0,1154756.0,0.717
727,3,0,41,3,3,3,13,369616.0,239188.0,0.898
728,19,1,41,19,19,19,133,4138737.0,2460957.0000000005,0.911
729,19,1,41,19,19,19,134,4138737.0,2460957.0000000005,0.911
730,35,2,41,35,35,35,496,2288657.0,561084.0000000001,0.748
731,51,3,41,51,51,51,750,26857933.0,9260293.0,0.563
732,51,3,41,51,51,51,757,26857933.0,9260293.0,0.563
733,51,3,41,51,51,51,2260,26857933.0,9260293.0,0.563
734,51,3,41,51,51,51,2261,26857933.0,9260293.0,0.563
735,51,3,41,51,51,51,2262,26857933.0,9260293.0,0.563
736,67,4,41,67,67,67,1354,17330921.000000004,9285959.0,0.678
737,67,4,41,67,67,67,1355,17330921.000000004,9285959.0,0.678
738,67,4,41,67,67,67,1371,17330921.000000004,9285959.0,0.678
739,67,4,41,67,67,67,1372,17330921.000000004,9285959.0,0.678
740,67,4,41,67,67,67,1384,17330921.000000004,9285959.0,0.678
741,115,7,41,113,115,115,2097,3057302.0,1154756.0,0.717
742,115,7,41,113,115,115,2101,3057302.0,1154756.0,0.717
743,19,1,42,19,19,19,139,4138737.0,2460957.0000000005,0.911
744,19,1,42,19,19,19,152,4138737.0,2460957.0000000005,0.911
745,35,2,42,35,35,35,497,2288657.0,561084.0000000001,0.748
746,35,2,42,35,35,35,501,2288657.0,561084.0000000001,0.748
747,51,3,42,51,51,51,747,26857933.0,9260293.0,0.563
748,67,4,42,67,67,67,1355,17330921.000000004,9285959.0,0.678
749,67,4,42,67,67,67,1356,17330921.000000004,9285959.0,0.678
750,67,4,42,67,67,67,1361,17330921.000000004,9285959.0,0.678
751,67,4,42,67,67,67,1365,17330921.000000004,9285959.0,0.678
752,67,4,42,67,67,67,1377,17330921.000000004,9285959.0,0.678
753,67,4,42,67,67,67,1395,17330921.000000004,9285959.0,0.678
754,99,6,42,97,99,99,1969,3196959.0000000005,850210.0,0.531
755,19,1,43,19,19,19,137,4138737.0,2460957.0000000005,0.911
756,19,1,43,19,19,19,152,4138737.0,2460957.0000000005,0.911
757,35,2,43,35,35,35,491,2288657.0,561084.0000000001,0.748
758,35,2,43,35,35,35,492,2288657.0,561084.0000000001,0.748
759,35,2,43,35,35,35,498,2288657.0,561084.0000000001,0.748
760,51,3,43,51,51,51,747,26857933.0,9260293.0,0.563
761,51,3,43,51,51,51,752,26857933.0,9260293.0,0.563
762,51,3,43,51,51,51,754,26857933.0,9260293.0,0.563
763,51,3,43,51,51,51,769,26857933.0,9260293.0,0.563
764,51,3,43,51,51,51,2263,26857933.0,9260293.0,0.563
765,67,4,43,67,67,67,1362,17330921.000000004,9285959.0,0.678
766,67,4,43,67,67,67,1375,17330921.000000004,9285959.0,0.678
767,67,4,43,67,67,67,1379,17330921.000000004,9285959.0,0.678
768,67,4,43,67,67,67,1409,17330921.000000004,9285959.0,0.678
769,67,4,43,67,67,67,1410,17330921.000000004,9285959.0,0.678
770,67,4,43,67,67,67,2474,17330921.000000004,9285959.0,0.678
771,67,4,43,67,67,67,2475,17330921.000000004,9285959.0,0.678
772,99,6,43,97,99,99,1969,3196959.0000000005,850210.0,0.531
773,115,7,43,113,115,115,2099,3057302.0,1154756.0,0.717
774,3,0,44,3,3,3,15,369616.0,239188.0,0.898
775,19,1,44,19,19,19,140,4138737.0,2460957.0000000005,0.911
776,19,1,44,19,19,19,151,4138737.0,2460957.0000000005,0.911
777,19,1,44,19,19,19,153,4138737.0,2460957.0000000005,0.911
778,19,1,44,19,19,19,154,4138737.0,2460957.0000000005,0.911
779,51,3,44,51,51,51,749,26857933.0,9260293.0,0.563
780,51,3,44,51,51,51,754,26857933.0,9260293.0,0.563
781,51,3,44,51,51,51,775,26857933.0,9260293.0,0.563
782,51,3,44,51,51,51,778,26857933.0,9260293.0,0.563
783,67,4,44,67,67,67,1358,17330921.000000004,9285959.0,0.678
784,67,4,44,67,67,67,1362,17330921.000000004,9285959.0,0.678
785,67,4,44,67,67,67,1363,17330921.000000004,9285959.0,0.678
786,67,4,44,67,67,67,1366,17330921.000000004,9285959.0,0.678
787,67,4,44,67,67,67,1367,17330921.000000004,9285959.0,0.678
788,67,4,44,67,67,67,1368,17330921.000000004,9285959.0,0.678
789,67,4,44,67,67,67,1373,17330921.000000004,9285959.0,0.678
790,67,4,44,67,67,67,1385,17330921.000000004,9285959.0,0.678
791,67,4,44,67,67,67,1396,17330921.000000004,9285959.0,0.678
792,67,4,44,67,67,67,1397,17330921.000000004,9285959.0,0.678
793,67,4,44,67,67,67,1398,17330921.000000004,9285959.0,0.678
794,67,4,44,67,67,67,2476,17330921.000000004,9285959.0,0.678
795,99,6,44,97,99,99,1971,3196959.0000000005,850210.0,0.531
796,99,6,44,97,99,99,1972,3196959.0000000005,850210.0,0.531
797,115,7,44,113,115,115,2098,3057302.0,1154756.0,0.717
798,19,1,45,19,19,19,141,4138737.0,2460957.0000000005,0.911
799,19,1,45,19,19,19,150,4138737.0,2460957.0000000005,0.911
800,19,1,45,19,19,19,156,4138737.0,2460957.0000000005,0.911
801,35,2,45,35,35,35,493,2288657.0,561084.0000000001,0.748
802,51,3,45,51,51,51,748,26857933.0,9260293.0,0.563
803,51,3,45,51,51,51,749,26857933.0,9260293.0,0.563
804,51,3,45,51,51,51,753,26857933.0,9260293.0,0.563
805,51,3,45,51,51,51,779,26857933.0,9260293.0,0.563
806,67,4,45,67,67,67,1378,17330921.000000004,9285959.0,0.678
807,67,4,45,67,67,67,1380,17330921.000000004,9285959.0,0.678
808,67,4,45,67,67,67,1381,17330921.000000004,9285959.0,0.678
809,67,4,45,67,67,67,1386,17330921.000000004,9285959.0,0.678
810,67,4,45,67,67,67,1399,17330921.000000004,9285959.0,0.678
811,67,4,45,67,67,67,1400,17330921.000000004,9285959.0,0.678
812,67,4,45,67,67,67,1401,17330921.000000004,9285959.0,0.678
813,67,4,45,67,67,67,1402,17330921.000000004,9285959.0,0.678
814,67,4,45,67,67,67,1408,17330921.000000004,9285959.0,0.678
815,67,4,45,67,67,67,1411,17330921.000000004,9285959.0,0.678
816,67,4,45,67,67,67,1415,17330921.000000004,9285959.0,0.678
817,99,6,45,97,99,99,1971,3196959.0000000005,850210.0,0.531
818,19,1,46,19,19,19,155,4138737.0,2460957.0000000005,0.911
819,35,2,46,35,35,35,499,2288657.0,561084.0000000001,0.748
820,51,3,46,51,51,51,770,26857933.0,9260293.0,0.563
821,51,3,46,51,51,51,771,26857933.0,9260293.0,0.563
822,51,3,46,51,51,51,776,26857933.0,9260293.0,0.563
823,67,4,46,67,67,67,1357,17330921.000000004,9285959.0,0.678
824,67,4,46,67,67,67,1369,17330921.000000004,9285959.0,0.678
825,67,4,46,67,67,67,1374,17330921.000000004,9285959.0,0.678
826,67,4,46,67,67,67,1403,17330921.000000004,9285959.0,0.678
827,99,6,46,97,99,99,1970,3196959.0000000005,850210.0,0.531
828,19,1,47,19,19,19,158,4138737.0,2460957.0000000005,0.911
829,35,2,47,35,35,35,495,2288657.0,561084.0000000001,0.748
830,35,2,47,35,35,35,500,2288657.0,561084.0000000001,0.748
831,51,3,47,51,51,51,751,26857933.0,9260293.0,0.563
