key,Country Name,Country Code,Year,"Literacy rate, adult female (% of females ages 15 and above)","Literacy rate, adult male (% of males ages 15 and above)","Literacy rate, adult total (% of people ages 15 and above)","Primary completion rate, female (% of relevant age group)","Primary completion rate, male (% of relevant age group)","Primary completion rate, total (% of relevant age group)","Public spending on education, total (% of GDP)","School enrollment, primary (% gross)","School enrollment, primary, female (% gross)","School enrollment, primary, male (% gross)","School enrollment, secondary (% gross)","School enrollment, secondary, female (% gross)","School enrollment, secondary, male (% gross)"
c8a357cf-2017-4e60-a68b-dfbf35d369ed,Bangladesh,BGD,2017,70.0857009887695,75.7023620605469,72.8929672241211,,,,,114.988662719727,119.057960510254,111.086807250977,69.6631698608398,75.2174911499023,64.3477401733398
5615aecc-594a-4679-9cdf-131746e9712d,Bangladesh,BGD,2018,71.1819381713867,76.6692581176758,73.9122009277344,,,,,116.466339111328,120.751747131348,112.357452392578,72.6905975341797,78.2707290649414,67.3534774780273
99c7b9f9-d040-4f5f-8d05-ff209c8c080f,Bangladesh,BGD,2019,71.9483871459961,77.4414901733398,74.6844635009766,,,,1.32632005214691,,,,72.5581283569336,78.2772674560547,67.0911026000977
7387c484-a5d8-4aef-9c97-ce9d0c0ff71f,Bangladesh,BGD,2020,72.0047836303711,77.8167114257813,74.9088973999023,,,,,119.556449890137,124.987380981445,114.350021362305,74.3600769042969,81.4880523681641,67.5480575561523
c691c733-4420-4c13-99c5-c9f783d54358,Brazil,BRA,2005,,,,,,,4.47908020019531,133.262161254883,129.164566040039,137.215225219727,101.2919921875,106.214538574219,96.5186996459961
03ce33d0-56c5-4932-a7b5-8eb67da585a7,Brazil,BRA,2006,89.8555908203125,89.3532409667969,89.6152267456055,,,,4.87060022354126,,,,,,
9a31b498-2415-4ee9-b889-a362f69016fc,Brazil,BRA,2007,90.2280120849609,89.7721405029297,90.0093688964844,,,,4.97425985336304,128.179794311523,124.878288269043,131.283599853516,95.1699981689453,100.838150024414,89.7616500854492
72d52ecb-ded2-4df6-9243-2e2fd60b6fbb,Brazil,BRA,2008,90.2195510864258,89.8378677368164,90.03662109375,,,,5.26883983612061,132.055206298828,127.313117980957,136.599533081055,96.7201232910156,102.601608276367,91.1272964477539
c23d6615-1004-41e6-96d9-d11795df15be,Brazil,BRA,2009,90.4112167358398,90.1748428344727,90.298210144043,,,,5.46355009078979,131.165161132813,128.188034057617,133.946136474609,96.6654815673828,102.123626708984,91.4506530761719
8162a07e-cd6d-4424-88ed-ac7bed6db3a9,Brazil,BRA,2010,90.6817016601563,90.0561828613281,90.3791809082031,,,,5.64879989624023,,,,,,
8af920f6-84f6-4c32-a302-776b0adb9c14,Brazil,BRA,2011,91.6331481933594,91.1689834594727,91.4112396240234,,,,5.73741006851196,106.985061645508,102.871551513672,110.973159790039,95.2633819580078,99.8542404174805,90.8514862060547
67b18cff-c3d0-4122-9b85-f35dd1acfc64,Brazil,BRA,2012,91.6249008178711,91.0256729125977,91.3378524780273,,,,5.85510015487671,108.819023132324,106.190467834473,111.30445098877,93.4202880859375,97.4616317749023,89.5322570800781
2bd4e36c-148c-41ba-ad49-f8cfb7bc2bbe,Brazil,BRA,2013,91.7649612426758,91.1779632568359,91.4842376708984,,,,5.8388500213623,114.502769470215,112.04061126709,116.850639343262,102.603576660156,106.384941101074,98.9810180664063
0ae1961e-0ec9-483b-b1a1-7ab6125de8cc,Brazil,BRA,2014,92.0605163574219,91.3667678833008,91.7294311523438,,,,5.94848012924194,114.858200073242,112.307510375977,117.306190490723,101.388526916504,105.737396240234,97.3040924072266
564b6e88-e5d5-4ffb-b2db-dd85e3193236,Brazil,BRA,2015,92.3437881469727,91.7251586914063,92.0478973388672,,,,6.24105978012085,113.369972229004,110.974006652832,115.668258666992,100.608169555664,103.402717590332,97.9347991943359
5ba41f07-98f7-4173-ac9e-a915ccae2461,Brazil,BRA,2016,93.0212020874023,92.5751571655273,92.8084411621094,,,,6.314040184021,114.520278930664,112.983421325684,115.973098754883,102.063262939453,104.502006530762,99.7387619018555
7a9c6b0f-57ef-461b-897c-5483d81cf74d,Brazil,BRA,2017,93.2437133789063,92.8915328979492,93.0758209228516,,,,6.32047986984253,115.971778869629,113.925239562988,117.919921875,101.313789367676,102.906318664551,99.7859802246094
c32d27f1-ba48-478c-ba8d-955547feb29d,Brazil,BRA,2018,93.4250717163086,93.0090408325195,93.2275009155273,,,,6.08851003646851,114.476531982422,112.914527893066,115.960510253906,105.00910949707,106.66332244873,103.419006347656
3cbb7c32-30b2-4709-b41b-5da5ec4d4ded,Brazil,BRA,2019,,,,,,,,111.965782165527,109.36792755127,114.489227294922,103.952377319336,106.760986328125,101.303596496582
1643a26a-eb92-4118-b1a7-c28067bb1a0c,Niger,NER,2005,15.0841398239136,42.9273681640625,28.672420501709,22.9840106964111,35.6036186218262,29.3977508544922,,48.3564910888672,40.2011909484863,56.2087287902832,9.63148975372314,7.44829988479614,11.8619298934937
25e9bcf7-b3f6-479a-a4a5-cb41c64aaf16,Niger,NER,2006,,,,25.4898204803467,38.6540489196777,32.2007598876953,2.55852007865906,48.9872589111328,41.0329284667969,56.6317901611328,11.0480899810791,8.51543045043945,13.61266040802
