disaster_key,country,start_year,start_month,start_day,end_year,end_month,end_day,disaster_group,disaster_subgroup,disaster_type,disaster_subtype,total_affected,total_disaster_deaths
2012-0232-USA,United States of America (the),2012,6,23,2012,7,10,Natural,Climatological,Wildfire,,1038,2
2012-0542-USA,United States of America (the),2012,8,3,2012,8,8,Natural,Climatological,Wildfire,,1809,1
2013-0354-USA,United States of America (the),2013,9,12,2013,9,19,Natural,Hydrological,Flood,Riverine flood,21900,9
2013-0142-USA,United States of America (the),2013,5,18,2013,5,22,Natural,Meteorological,Storm,Convective storm,450,29
2013-0183-USA,United States of America (the),2013,5,15,2013,5,17,Natural,Meteorological,Storm,Convective storm,700,6
2013-0439-USA,United States of America (the),2013,11,16,2013,11,18,Natural,Meteorological,Storm,Convective storm,185,11
2013-0054-USA,United States of America (the),2013,2,8,2013,2,9,Natural,Meteorological,Storm,Convective storm,,15
2013-0472-USA,United States of America (the),2013,11,24,2013,11,24,Natural,Meteorological,Storm,Convective storm,,14
2013-0118-USA,United States of America (the),2013,4,17,2013,4,19,Natural,Meteorological,Storm,Convective storm,,3
2013-0013-USA,United States of America (the),2013,1,29,2013,1,30,Natural,Meteorological,Storm,Convective storm,1107,3
2013-0184-USA,United States of America (the),2013,5,26,2013,6,6,Natural,Meteorological,Storm,Convective storm,170150,27
2013-0055-USA,United States of America (the),2013,2,9,2013,2,11,Natural,Meteorological,Storm,Convective storm,4882,1
2013-0528-USA,United States of America (the),2013,12,19,2013,12,22,Natural,Meteorological,Extreme temperature,Severe winter conditions,,19
2013-0117-USA,United States of America (the),2013,4,7,2013,4,11,Natural,Meteorological,Storm,Convective storm,,4
2013-0254-USA,United States of America (the),2013,7,27,2013,7,28,Natural,Hydrological,Flood,Riverine flood,1425,2
2013-0277-USA,United States of America (the),2013,8,5,2013,8,12,Natural,Hydrological,Flood,Riverine flood,6000,3
2013-0286-USA,United States of America (the),2013,5,25,2013,5,28,Natural,Hydrological,Flood,Riverine flood,300,3
2013-0291-USA,United States of America (the),2013,4,22,2013,4,29,Natural,Hydrological,Flood,Riverine flood,300,5
2013-0510-USA,United States of America (the),2013,10,31,2013,11,10,Natural,Hydrological,Flood,Riverine flood,4800,4
2013-0209-USA,United States of America (the),2013,5,30,2013,6,8,Natural,Climatological,Wildfire,Forest fire,110,
2013-0210-USA,United States of America (the),2013,6,6,2013,6,20,Natural,Climatological,Wildfire,Forest fire,1617,2
2013-0212-USA,United States of America (the),2013,6,28,2013,7,12,Natural,Climatological,Wildfire,Forest fire,387,19
2013-0179-USA,United States of America (the),2013,5,21,2013,5,21,Technological,Technological,Industrial accident,Explosion,620,15
2013-0315-USA,United States of America (the),2013,8,3,2013,9,1,Natural,Climatological,Wildfire,,36,
2013-0404-USA,United States of America (the),2013,9,9,2013,9,15,Natural,Climatological,Wildfire,,225,1
2013-0579-USA,United States of America (the),2013,2,24,2013,2,25,Natural,Meteorological,Storm,Convective storm,,1
2013-0550-USA,United States of America (the),2013,12,1,2013,12,9,Natural,Meteorological,Storm,Convective storm,,20
2013-0548-USA,United States of America (the),2013,3,18,2013,3,19,Natural,Meteorological,Storm,Convective storm,,2
2013-0558-USA,United States of America (the),2013,12,22,2013,12,31,Natural,Hydrological,Flood,Riverine flood,,5
2013-0586-USA,United States of America (the),2013,7,6,2013,7,6,Technological,Technological,Transport accident,Air,182,3
2014-0482-USA,United States of America (the),2014,12,10,2014,12,17,Natural,Meteorological,Storm,Convective storm,30,3
2014-0263-USA,United States of America (the),2014,7,26,2014,7,27,Natural,Meteorological,Storm,Convective storm,300,
2014-0126-USA,United States of America (the),2014,4,27,2014,5,1,Natural,Meteorological,Storm,Convective storm,15,40
2014-0444-USA,United States of America (the),2014,10,12,2014,10,14,Natural,Meteorological,Storm,Convective storm,,2
2014-0318-USA,United States of America (the),2014,8,24,2014,8,24,Natural,Geophysical,Earthquake,Ground movement,3250,1
2014-0491-USA,United States of America (the),2014,12,2,2014,12,5,Natural,Hydrological,Flood,Flash flood,,
2014-0192-USA,United States of America (the),2014,5,18,2014,5,23,Natural,Meteorological,Storm,Convective storm,,
2014-0540-USA,United States of America (the),2014,6,3,2014,6,6,Natural,Meteorological,Storm,Convective storm,36,2
2014-0048-USA,United States of America (the),2014,2,2,2014,2,6,Natural,Meteorological,Storm,Convective storm,,9
2014-0072-USA,United States of America (the),2014,2,11,2014,2,14,Natural,Meteorological,Storm,Convective storm,,25
2014-0052-USA,United States of America (the),2014,1,1,2014,1,5,Natural,Meteorological,Storm,Convective storm,,16
2014-0053-USA,United States of America (the),2014,1,26,2014,1,29,Natural,Meteorological,Storm,Convective storm,,13
2014-0100-USA,United States of America (the),2014,2,28,2014,3,4,Natural,Meteorological,Storm,Convective storm,,12
2014-0459-USA,United States of America (the),2014,11,15,2014,11,19,Natural,Meteorological,Storm,Convective storm,,13
2014-0317-USA,United States of America (the),2014,8,11,2014,8,13,Natural,Hydrological,Flood,Riverine flood,102000,2
2014-0095-USA,United States of America (the),2014,3,22,2014,3,22,Natural,Hydrological,Landslide,Landslide,150,43
2014-0310-USA,United States of America (the),2014,8,8,2014,8,10,Natural,Meteorological,Storm,Tropical cyclone,834,1
2014-0009-USA,United States of America (the),2014,1,5,2014,1,8,Natural,Meteorological,Extreme temperature,Cold wave,,21
2014-0165-USA,United States of America (the),2014,5,11,2014,5,20,Natural,Climatological,Wildfire,Forest fire,429,2
2014-0167-USA,United States of America (the),2014,4,11,2014,4,11,Technological,Technological,Transport accident,Road,30,10
2014-0568-USA,United States of America (the),2014,1,9,2014,1,10,Technological,Technological,Industrial accident,Chemical spill,169,
2014-0556-USA,United States of America (the),2014,4,30,2014,4,30,Technological,Technological,Miscellaneous accident,Explosion,184,2
2014-9023-USA,United States of America (the),2014,1,,2014,12,,Natural,Climatological,Drought,Drought,,
2015-0211-USA,United States of America (the),2015,5,6,2015,5,13,Natural,Meteorological,Storm,Convective storm,,4
2015-0488-USA,United States of America (the),2015,10,29,2015,11,3,Natural,Meteorological,Storm,Convective storm,,6
2015-0155-USA,United States of America (the),2015,4,24,2015,4,28,Natural,Meteorological,Storm,Convective storm,12,4
2015-0180-USA,United States of America (the),2015,5,3,2015,5,5,Natural,Meteorological,Storm,Convective storm,40,1
2015-0245-USA,United States of America (the),2015,6,3,2015,6,8,Natural,Meteorological,Storm,Convective storm,,
2015-0138-USA,United States of America (the),2015,4,7,2015,4,10,Natural,Meteorological,Storm,Convective storm,12,3
2015-0326-USA,United States of America (the),2015,7,12,2015,7,14,Natural,Meteorological,Storm,Convective storm,,4
2015-0401-USA,United States of America (the),2015,8,13,2015,8,31,Natural,Climatological,Wildfire,,4508,4
2015-0123-USA,United States of America (the),2015,3,25,2015,3,26,Natural,Meteorological,Storm,Convective storm,3312,1
2015-0400-USA,United States of America (the),2015,8,2,2015,8,4,Natural,Meteorological,Storm,Convective storm,40,4
2015-0565-USA,United States of America (the),2015,12,15,2016,1,6,Natural,Hydrological,Flood,,4050,31
2015-0046-USA,United States of America (the),2015,2,16,2015,2,22,Natural,Meteorological,Storm,Convective storm,,10
2015-0072-USA,United States of America (the),2015,1,31,2015,2,4,Natural,Meteorological,Storm,Convective storm,,22
2015-0558-USA,United States of America (the),2015,12,26,2015,12,30,Natural,Meteorological,Storm,Convective storm,60,50
2015-0531-USA,United States of America (the),2015,11,25,2015,12,4,Natural,Meteorological,Storm,Convective storm,300,18
2015-0459-USA,United States of America (the),2015,10,1,2015,10,13,Natural,Meteorological,Storm,Tropical cyclone,800,25
2015-0026-USA,United States of America (the),2015,1,26,2015,1,28,Natural,Meteorological,Storm,Convective storm,,2
2015-0212-USA,United States of America (the),2015,5,23,2015,5,30,Natural,Hydrological,Flood,Flash flood,12000,32
2015-0177-USA,United States of America (the),2015,5,6,2015,5,13,Natural,Meteorological,Storm,Convective storm,,6
2015-0025-USA,United States of America (the),2015,1,6,2015,1,11,Natural,Meteorological,Storm,Convective storm,,15
2015-0073-USA,United States of America (the),2015,2,16,2015,2,22,Natural,Meteorological,Storm,Convective storm,,30
2015-0122-USA,United States of America (the),2015,3,3,2015,3,5,Natural,Meteorological,Storm,Convective storm,,13
2015-0186-USA,United States of America (the),2015,5,24,2015,5,24,Natural,Hydrological,Flood,Flash flood,12000,16
2015-0431-USA,United States of America (the),2015,9,14,2015,9,14,Natural,Hydrological,Flood,Flash flood,,19
2015-0421-USA,United States of America (the),2015,9,13,2015,9,20,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",7302,4
2015-0613-USA,United States of America (the),2015,9,9,2015,9,14,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",1425,3
2015-0085-USA,United States of America (the),2015,3,10,2015,3,10,Technological,Technological,Transport accident,Air,,11
2015-0174-USA,United States of America (the),2015,5,12,2015,5,12,Technological,Technological,Transport accident,Rail,200,8
2015-0587-USA,United States of America (the),2015,10,23,2015,10,23,Technological,Technological,Industrial accident,Gas leak,8234,
2015-9210-USA,United States of America (the),2015,1,,2015,12,,Natural,Climatological,Drought,Drought,,
2015-0221-USA,United States of America (the),2015,5,20,2015,5,20,Technological,Technological,Industrial accident,Oil spill,,
2015-0312-USA,United States of America (the),2015,7,22,2015,8,13,Natural,Climatological,Wildfire,,129,1
2015-0399-USA,United States of America (the),2015,7,24,2015,8,5,Natural,Hydrological,Flood,,600,
2016-0012-USA,United States of America (the),2016,1,4,2016,1,8,Natural,Meteorological,Storm,Convective storm,,
2016-0203-USA,United States of America (the),2016,6,22,2016,6,24,Natural,Meteorological,Storm,Convective storm,2000,25
2016-0125-USA,United States of America (the),2016,4,25,2016,5,4,Natural,Meteorological,Storm,Convective storm,,6
2016-0123-USA,United States of America (the),2016,4,10,2016,4,15,Natural,Meteorological,Storm,Convective storm,3000,1
2016-0150-USA,United States of America (the),2016,5,8,2016,5,11,Natural,Meteorological,Storm,Convective storm,10,2
2016-0086-USA,United States of America (the),2016,3,17,2016,3,18,Natural,Meteorological,Storm,Convective storm,,1
2016-0087-USA,United States of America (the),2016,3,22,2016,3,25,Natural,Meteorological,Storm,Convective storm,300,
2016-0124-USA,United States of America (the),2016,4,16,2016,4,19,Natural,Hydrological,Flood,Flash flood,21000,9
2016-0183-USA,United States of America (the),2016,5,27,2016,6,2,Natural,Hydrological,Flood,,,15
2016-0181-USA,United States of America (the),2016,5,21,2016,5,28,Natural,Meteorological,Storm,Convective storm,12,9
2016-0085-USA,United States of America (the),2016,3,4,2016,3,12,Natural,Meteorological,Storm,Convective storm,,7
2016-0010-USA,United States of America (the),2016,1,23,2016,1,26,Natural,Meteorological,Storm,Convective storm,85000012,50
2016-0051-USA,United States of America (the),2016,2,22,2016,2,25,Natural,Meteorological,Storm,Convective storm,12,10
2016-0206-USA,United States of America (the),2016,6,25,2016,6,26,Natural,Climatological,Wildfire,Forest fire,891,
2016-0022-USA,United States of America (the),2016,1,14,2016,1,14,Technological,Technological,Transport accident,Air,,12
2016-0013-USA,United States of America (the),2016,1,6,2016,1,6,Technological,Technological,Industrial accident,Gas leak,,
2016-0170-USA,United States of America (the),2016,4,30,2016,4,30,Natural,Hydrological,Flood,,,11
2008-0669-USA,United States of America (the),2008,2,7,2008,2,7,Technological,Technological,Industrial accident,Explosion,40,13
2016-0322-USA,United States of America (the),2016,9,1,2016,9,6,Natural,Meteorological,Storm,Tropical cyclone,14070,3
2016-0331-USA,United States of America (the),2016,9,19,2016,9,23,Natural,Hydrological,Flood,Riverine flood,,1
2016-0477-USA,United States of America (the),2016,11,26,2016,12,1,Natural,Meteorological,Storm,Convective storm,33,8
2016-0521-USA,United States of America (the),2016,12,13,2016,12,19,Natural,Meteorological,Storm,Convective storm,,22
2016-0355-USA,United States of America (the),2016,10,8,2016,10,12,Natural,Meteorological,Storm,Tropical cyclone,,49
2016-0550-USA,United States of America (the),2016,4,24,2017,4,28,Natural,Meteorological,Storm,Convective storm,19,6
2016-0493-USA,United States of America (the),2016,11,7,2016,11,7,Natural,Geophysical,Earthquake,Ground movement,120,
2016-0264-USA,United States of America (the),2016,7,24,2016,8,1,Natural,Climatological,Wildfire,Forest fire,420,2
2016-0297-USA,United States of America (the),2016,8,13,2016,8,16,Natural,Climatological,Wildfire,Forest fire,567,
2016-0463-USA,United States of America (the),2016,11,,2016,12,31,Natural,Climatological,Wildfire,Forest fire,6574,14
2016-0277-USA,United States of America (the),2016,7,30,2016,7,30,Technological,Technological,Transport accident,Air,,16
2016-0408-USA,United States of America (the),2016,10,23,2016,10,23,Technological,Technological,Transport accident,Road,31,13
2016-0353-USA,United States of America (the),2016,9,29,2016,9,29,Technological,Technological,Transport accident,Rail,110,1
2016-0466-USA,United States of America (the),2016,12,2,2016,12,2,Technological,Technological,Miscellaneous accident,Fire,2,36
2016-0292-USA,United States of America (the),2016,8,9,2016,8,16,Natural,Hydrological,Flood,,70000,13
2016-0552-USA,United States of America (the),2016,3,8,2016,3,13,Natural,Hydrological,Flood,,,5
2017-0039-USA,United States of America (the),2017,1,6,2017,1,13,Natural,Meteorological,Storm,Convective storm,,3
2017-0136-USA,United States of America (the),2017,4,28,2017,5,1,Natural,Hydrological,Flood,,70,20
2017-0336-USA,United States of America (the),2017,8,5,2017,8,8,Natural,Meteorological,Storm,Convective storm,630,
2017-0542-USA,United States of America (the),2017,12,31,2018,1,5,Natural,Meteorological,Storm,Convective storm,,22
2017-0062-USA,United States of America (the),2017,2,8,2017,2,21,Natural,Meteorological,Storm,Convective storm,200000,5
2017-0234-USA,United States of America (the),2017,6,25,2017,6,29,Natural,Meteorological,Storm,Convective storm,,
2017-0564-USA,United States of America (the),2017,3,25,2017,3,28,Natural,Meteorological,Storm,Convective storm,,1
2017-0362-USA,United States of America (the),2017,8,25,2017,8,29,Natural,Meteorological,Storm,Tropical cyclone,582024,88
2017-0070-USA,United States of America (the),2017,2,27,2017,3,2,Natural,Meteorological,Storm,Convective storm,612,4
2017-0203-USA,United States of America (the),2017,5,9,2017,5,11,Natural,Meteorological,Storm,Convective storm,,
2017-0563-USA,United States of America (the),2017,3,6,2017,3,9,Natural,Meteorological,Storm,Convective storm,615,2
2017-0253-USA,United States of America (the),2017,6,9,2017,6,12,Natural,Meteorological,Storm,Convective storm,2,
2017-0512-USA,United States of America (the),2017,11,5,2017,11,6,Natural,Meteorological,Storm,Convective storm,8,
2017-0381-USA,United States of America (the),2017,9,10,2017,9,28,Natural,Meteorological,Storm,Tropical cyclone,70000,97
2017-0108-USA,United States of America (the),2017,3,13,2017,3,15,Natural,Meteorological,Storm,Convective storm,12,11
2017-0022-USA,United States of America (the),2017,1,18,2017,1,23,Natural,Meteorological,Storm,Convective storm,200,24
2017-0282-USA,United States of America (the),2017,7,15,2017,7,15,Natural,Hydrological,Flood,Flash flood,,10
2017-0058-USA,United States of America (the),2017,2,22,2017,2,22,Natural,Hydrological,Flood,Riverine flood,300,
2017-0383-USA,United States of America (the),2017,9,26,2017,9,27,Natural,Meteorological,Storm,Tropical cyclone,,4
2017-0410-USA,United States of America (the),2017,10,7,2017,10,8,Natural,Meteorological,Storm,Tropical cyclone,60,
2017-0252-USA,United States of America (the),2017,7,6,2017,7,10,Natural,Climatological,Wildfire,Forest fire,156,
2017-0434-USA,United States of America (the),2017,6,1,2017,12,31,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",9185,43
2017-0309-USA,United States of America (the),2017,7,10,2017,7,10,Technological,Technological,Transport accident,Air,,16
2017-0004-USA,United States of America (the),2017,1,4,2017,1,4,Technological,Technological,Transport accident,Rail,103,
2017-0572-USA,United States of America (the),2017,11,20,2017,11,20,Technological,Technological,Industrial accident,Explosion,125,1
2017-9550-USA,United States of America (the),2017,3,1,2017,12,31,Natural,Climatological,Drought,Drought,,
2017-0534-USA,United States of America (the),2017,12,28,2017,12,28,Technological,Technological,Miscellaneous accident,Fire,3,13
